,ID,Comments / Message
913,a2ae7876d8e6500f3e82a25abdca8023,"hi baby.um hi who is this?.i hope to be a friend.o do iii kno u?.i got your name from a sara.o ok.is that ok.ya shes kewl.ok.ty.so whats up.nuttin much jus lookin 4 a frend i wanted 2 tawk 2.ok.will i do.lol i can tawk 2 u a bit i guess til my frend comes on.ok cool.u got a b/f.ya i think so dats my frend im waitin 2 tawk 2.oh.dang.sowwy!.its ok.i jus havnt tawked 2 him n a few days n was hopin hed b online.oh ok.u be on later.i can til bout 3 when momz comes home n we get reddy 2 leave 4 grammas house.ok ill try to talk to u then.kk nice 2 meet u n sorry i lreddy have a bf.its cool u r lucky.ya! hes a sweet guy!!!!.ok bye.byez.u there?????????.hi sweet heart.hi!!!!!!!!!!!!.i missed u.i missed u lots 2!!!!.what u been doing.jus chrismas stuff n gettin reddy 2 go 2 grammas. wat u been doin?.nothing staying out of trouble lol.i got a cd player n sum xbox games!!!!!!.hey cool.wat u get?.i collect coca cola stuff so i got alot of it.o kewl!!!!!!!!!!.u get another presnt n 2 days me!!!!!!!!!!! i cant wait!!!!!!.me either.is there any wheres else we can meet beside the high school.not the hi school hopewll jr school.besides there.we cn meet behind da school n nobody b there n cant see r nething.for i dont want us to get busted.me either dats y i said da skool cuz no1 b there 2 see r tell.lol evn da teachers get vacasion!!!.yes but if cops see me pull in there they will check it out.if ur worried bout it how bout we jus meet there real quick n i cn go wif u wherevr u t hink is better.what time u going to be there.rite aftr lunch i b there at 1.what time u got to be back.not til supper time n gramma fixes it at 6 is dat ok?.yes.to bad it cant be at night.im sowwy shed freek if i went out alone at nite.yea i know.is there any house around the school.no not c lose.wat kinda car u got?? i cn watch 4 u n it be kewl.i got an suv.green mouintaineer.o kewl!!!!! like a big one??.i like suvs they r way kewl!!!!!!.yes they r.u said the jr high is on cox rd.ya hopewell.as long as its on cox rd ill find it.its by a church n hopewll elementry.its easy its da skool wif 2 floors.oh ok.im so exited cuz ive missed u a lot n lot!!!!!!!.ill make sure there is no cop first then ill park a little up the street from it ok.u mean like on cox????.yes y.kk i jus didnt kno u culd park on busy streets like dat but u wuld kno bettr n me lol.i cant wait til i cn drive!!! dat will b way kewl!!!!.if u r out in front of the school can any one see u.ya dats y i said i be in back cuz no1 cn see.see i could pull up in the drive to turn around and u can get in.ya dat wuld work u can turn round bak dere and ill jus hop in n we go.how far u from tylersville rd.pretty far 2 walk wif all da snow.how far u from the school.not 2 far jus 2 streets.me n my frends used 2 hang out dere n da summer n no1 evr bugged us.im being worried for i dont want us to get busted.i dont either!!!!! id b like grounded 4 life!!! dats y i said skool cuz no1 is dere r will see me n tell momz or gramma!!!!!.i kno wat!!!!!!!.what.u come in n turn roudn n i hop in but if ne1 says nething u r jus lookin 4 ur dog cuz he got out!!!!!!!.u cant be out front.i relly dont want 2 cuz its 2 easy 2 see n front rite on cox but i promis i b there waitin n b fast.ok just dont let any one see u go in the back ok.i wont i promise!!!!!!!.dont tell your friends.i not tell neone not evn sara k?.ok.ty.is your mom working.ya she b home bout 3 n we go 2 grammas.she traded shift so we culd go n not b in middle of nite.oh ok.cant wait till u get your cam.me eithr!!!!!!!! gramma sed shed take me shoppin thurusday nite b4 we go home!!!!!!.when u going back home.friday.when r we going to meet.lol wednsday silly!!!!!!!!!.ok.please dont 4get 2 bring condoms k???.ok.im so happy!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!.u really want to have sex dont u.ya dont u???.ya very much.kewl!!! u scare d me i thot mebbe u changed ur mind 4 a minite!!!!.no.lol i wuld wear a pretty skirt 4 u but i think itll b 2 cold.yes it would be.u like all da snow?.hell no.do u.ya!! its fun 2 play in n trhow snowballs at cars n stuff!!!!!.u there.ya sowwy i had 2 answer da door. mailman brot a package but its not 4 me.lol i guess i got enuf alreddy!!.u here????? r u leav me???????.no im here.kk.i gues u dont like da snow cuz u gotta drive 2 wrok n stuff in it huh??.yep.was it relly bad 2 drive in?.no not really.dats good i gues ur suv is easy in da snow??.yes it is.momz ssays her van is bad in snow.they r.when does sara get on.well its hr fault 4 gettin an ugly van.dont u and your mom get a long.i dunno i havnt seen hr on in a while i dunno if she got groundd r wat i wil call her when i get 2 grammas.sumtimes we do but not very much. i cant wait 2 b 18 so i cn move out.is there a pc at your grandmas.ya she has a relly old 1 but im not allowd 2 get online cuz its on her phone.oh ok.i guess this be da last time i get 2 tawk 2 u b4 i see u. i will miss u but im exited bout sein u 4 realz!!!!!!!!!!!.den when i get home i cn hook up my new cam n we cn chat all da time!!!!!!!!!!!!.brb gotta piss.lol kk.b.kk.lol i gues i shuld pack my boots huh?.for what.2 go 2 grammas wif all da snow.oh ok.so what u going to be wearing wed.i dunno wat u want me 2 wear? i want 2 make u happy!!!!.some thats easy to take off hun.lol ya dat wuld be nice!! k i wear sweats cuz they r easy, k?.cool.u kno yet where we gonna go?.yea.u dont have 2 tell me cuz i kno u r worried but i promise i not tell ne1 im meetin u i swear!!!!!.ok.u know what cami.wat?????.if u would about 100 start walking towards tylersville and ill stop and pick u up ok.im scared sum1 will see me n tell momz r gramma!! i relly dont wanna get in trubble cuz id be like grounded 4ever.ok.where u going to tell your granma u going.i jus tell her im gonna visit frends cuz she nevr asks who lol she jus likes it wen i dont bug her.long as im home 4 meals she dont care.oh ok.she dont know there numbers does she.momz wmill b home n an hour so i guess i better pack r she will yell.lol no gramma dont kno my frends last names evn.oh before i forget.wat???.u got a cute ass.i guess i do its not fat r nething.oh ok.i see u in 2 days!!!!!!!!!!! i will make u happy i promise!!!!!!.do u move good when u r haveing sex.yah!!! u want me 2 be still? i cn try if u want.hell no u better not.lol kk no worries then!!!!!!!.i cn b quiet whhen i gotta 2.i like it when a lady sits on top of me and move.oooo i like dat.and i dont want u to be quite either.ok!!!!!.that turns me on.good!!!!!!!!!!.i do know one thing im going to do.wats dat????.im going to eat that sweet pussy like u never had it eaten before.kewl!!!!!!!! we gonna have fun!!!!!!!.yes.do u suck.u mean bj?.yes.yah!!.u like doing it.yah!! i kno guys like it 2.yes.r u a lone.ya til momz gets home.oh ok want to see again what u will be getting real fast.yah!!!!!! did u shave n stuff 2day??.not yet.hold on.kk.i like it!!!!!!!!!.hey id show u me but i dont want to lose u.u wont lose me!!!!!!! y wuld u lose me????????????????.i wanna see!!!!! pretty please????????????.for im about eddies age and i have a lot of gray.so?????????????? i like U!!!!!!!!!!!.as long as i dont lose u.i promise!!!!.awww ur cute!!!!!.i dont kno y u were scared!!!!!!!!!!.havent even comb my hair yet.my beard will be black when u see me.how comez????.going to dye it and my hair.awwww y??.y u like gray.i like u n dats u!! i thin ur cute jus as u!!!.oh ok.when was that pic of u taken cami.near haloween y?.this year.ya.cool.u know i got long hair.me too!!!!!.good.so u like what u see.ya!!!!!!!!.ur a sweet guy n i cant wait!!!!!!.i can cuss right.lol sure ur allowed!!.well i was going to say that we r going to fuck for at least two hours.kewl!!!!!!!!!!!!!.can u go that long.ya!! lol i jus mite need a coke r sumthin lol.ok.u drink.ya sumtimes when i cn get it.i like beer n mikes lemonaid stuff n ive had wine coolers b4.ok cool.maybe we can have a beer together.dat wuld b kewl!!!!.ok.make sure my sweet pussy is fresh and ready to go.it will b!!!!!! its all urs!!!!!!!!!!!!!.good.i think i better go pack b4 momz comes home n yells at me.well u better go and pack.kk i see u relly soon!!!!!!!! kisses!!!!!!!!!.ok bye.  "
914,a30d6d9e86b992c3c8ae3a8579f7c8a6,"hey.hey :).so u coming :).yay.i am im rly nervous tho lol.ya.well its ok if u dont wanna.but :(.i want to.if u want me to.ya i do.ok.we can smoke.u got some???.cool.yea.when u gonna leave.im gonna take a shower and eat a little somethin first.so prob in like an hour ill leave.k.and it will take me like a hour and a half ot get there i think.ya.is that ok?.ya ima b here.ok.u want me to explai?.n.lol.yea i can mapquest it i guess.ya gonna turn left after u get on the island.then when u get to lyman turn right.aight, giv me ur adress so i can see on mapquest too.edit.mantoloking.08738.ok hold on im looking now.k.ok.its only hour away.cool.u sure ur ok with me coming right?.ya.if u r.if u dont wanna stay here.we can go somewhere in ur car.like u said.im startin to like you already.LOL.me too.liking u i mean.:).hey theres 2 doors.what do you mean.on the house.oh is it like a split house?.we use the 1 next to the street.kinda.ok.can i have a number to call.when im near you.we got like brownish shingles on the bottom and white on top.ya.edit.ima take a shower to.lol.ok.ill call u soon ok.k.so ull b here like 9:30?.around 9:30-10:30 yea.sweet.dont call the cops lol jk.lol.i wont.dont u call them ether.LOL.lol im jus kidding.ill see u soon ok.k.bye.:x.:-*.cya.  "
915,a34da2d8fd302df981fdd4861c72f5b5,"<text/>AMYYYYYYYYYY.WHERE ya been?.=(( you won't even talk to me??? I've left you messages on myspace, which I see you've read, but you don't answer. Your email bounced back unread, and now I can SEE you on, but you haven't even tried to get a hold of me. What did I do?????.why do you hate me??? =((=((=((:((:((:((.you're not a bean girl, you're a mean girl!!!!:-P.&gt;:P.[-(.you gonna say SOMETHING someday??? Or just leave me hanging wondering what I did that was so bad?.X-(.meanie!!! tease me and lead me on and then, after you have me drooling =P~ you just up and leave!!!!.hey.  "
916,a353face751f2e57f71de0304c180625,hi.hi.how are u.good.u?.pretty good.kewl.what are you doing.nothin.hows the weather.ok.are you alone.yeah.in my room.wheres everybody at.moms down stairs.I'm in my room.o ok.did u see me the other nite.yeah.but not on cam.really.yeah.i shaved down below.kewl.your 13 aren't u.yep.what school are you going to when you move.not sure yet.what pictures did you see.just u on here.was i naked.it was just your penis.o ok.our secret.yep.?.kewl.;) wink.;) wink.do you like those kind of pictures.yeah.kewl.is your dad home.no.why?.working.out of town.o ok.want to m.y web cam.see.sure.what do you want to see?.all of u.plz.its blurry.wheres ur face?.why do you want to see my face.to see who cute u are.never show my face.plz?.where u do?.go.it says your running a different version of yahoo.that shouldn't matter.thats why its crashing.what do I need?.which one do u have?.download the newer version.can try.newest one.didn' t work before.hold on.do you know how to do it.think so.not sure.are you going to be on later.tell me how plz.brb.have to close all programs and go to the yahoo home page and download yahoo messenger.ok.back.u there?.u there?.hello?.  
917,a36827bf3d722f6a716ae81fdd2f61bc,hi.hey.u have your period.did a cpl weeks ago.:).im excited lol.im gettin ready ill wait a few mins to put my coat on.ok.:).r u ready?.yes.cool :).ill miss u drive careful.what r u doin?.did u go?.k gues u did lol i gues ill head down to the park.  
918,a36d292f32ef7f7815fdb11b94f69c54,hey Aimee.r u there?.it is 11:30PM.why ur invisible?.  
919,a39df561611cd12091b1f7dd3dd1b004,hey bill ur back.hows ur game?.its tuff but im getting through.what about u e03aa9707bd13f180c517ae1a47e9da2 hows the homework doing.almost done soon.i can chat while i do it if u wanna.im good at that :).ok call me then.on the house phone.i can soon i think i think hes gettin slpy.ok.  
920,a3fff77ccc142c31e1b84a5fc7d3fa77,"hey Aimee, it is 1:30AM and still now I could not see u.I am really feeling sleepy.I love u honey.i should go to bed now.see u tomorrow.  "
921,a4676e35b0a8a9030afd2e209432d07a,u there hun.if u get this soon call me k but from 11-1 i have a meeting k baby.  
922,a46ad063c8faa2c55edceffa013c7cc5,hey they left ther comp on.guess ur not here tho.miss u.IM HERE.guess ya left.see ya tomarrow sweetie.<text/>  
923,a4afe27b89696096b327e78d5b8bb973,"Hey! It's me--dv8 from myspace!! I just figured out your messenger thingie on your profile. Duh  heehee. Add me, ok? Please??:-P.Hey sexy.hey!.HI!!!:-*.You got a hold of me!!!!:-P.yayyy&lt;:-P.yea!!!.lolz.How ya doin Beanie.im good u.Happy now! :x.kewl!.so ur in oregon??.Yep. On the windy coast.which is why I'm a blowhard.lol.:)).ur funny.You make me feel goofy 8-}.u dont care im 13??.not if u don't care that I'm 48.i dont.:D.Anyway, we're just TALKING!! I don't think our lovely government has outlawed THAT yet!!!.lol.So I LOVE your pics!! Especially the one I commented on where you look professionally made up. Are u a model??.no.i wish.Well, you don't have to wish too hard. You're in the right place, and you look GORGEOUS!!!!! :-P.:D.So I thought it was trippy that you're in Laguna Beach cause I bought my dad a condo in ""Leisure World"" right up El Toro from Laguna Canyon.is that near you?.yea.really? Like close by for real or ""L.A. close"" which could be MILES.lol some girl one time told me she was ""right next to there"" and she was in SAN BERNADINO.heehee.hello???.sorry my dog wanted out.heehee yeah I gotta take my guys out for a walk soon.i live off el toro.WOW!!! That is close.it's fate  doo doo dee doo.lol.so do you know Angel?.personally or just myspace?.just myspace.well, what a fine group of young ladies you have there in Laguna Beach heehee.lol i gues yea.I just pulled up that pic--how cum your lips are so wet?.lip gloss i luv it!!!.well, it's REALLY sexy. and HOT.4 realz??.#:-S I'm sweatin.i got a kinds of lip glozz.=P~ and drooling.:""&gt;.oops bad me &gt;:).lol.mmmm do you have flavored lip gloss?.yea.I bet the boyz luv it!!!.bubble bum strawbery.grape.oooh i wanna taste :((.4 realz??.well yes.kewl.:""&gt;.is that ok??.yea.wow!!:-*.you're really cool!!.would yer boyfriend be mad?.i dont have 1.you don't?? what. all the guyz in Laguna are GAY????.lol.they must b.They ARE or else they'd be all over you heehee so what flavor ya wearin today??.grape.oh oh oh!!! I want some!!! You're teasing me on purpose;).no im not lol.I oughta put you over my knee and  ya!!.<text/>then I'd give you a BIG hug nnnngh!.yoo hoo.??still there? what, the dog came back in???.ok ok I wouldn't spank you, I was just goofin.shit! I'm at work and I've got a meeting. people just showed up. Say something!!!!.=((.come baaaaaaaack.beanie???.my little bean has been refried and gone away :((.I gotsta go--I'll try back later --bye:-*.  "
